[2025-04-23 13:32:15,343] 15 root - INFO - Initiate the data ingestion
[2025-04-23 13:32:17,456] 65 root - INFO - Performed train test split on the dataframe
[2025-04-23 13:32:17,456] 66 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[2025-04-23 13:32:17,456] 70 root - INFO - Exporting train and test file path
[2025-04-23 13:32:17,517] 78 root - INFO - Exported train and test file path
[2025-04-23 13:32:17,518] 17 root - INFO - Data initiation Completed
[2025-04-23 13:32:17,522] 20 root - INFO - Initiate the data validation
[2025-04-23 13:32:17,572] 37 root - INFO - Required number of columns:2
[2025-04-23 13:32:17,572] 38 root - INFO - Data Frame has columns: 31
[2025-04-23 13:32:17,573] 37 root - INFO - Required number of columns:2
[2025-04-23 13:32:17,573] 38 root - INFO - Data Frame has columns: 31
[2025-04-23 13:32:17,577] 61 root - INFO - having_IP_Address-> p-value: 1.0, Drift: False
[2025-04-23 13:32:17,579] 61 root - INFO - URL_Length-> p-value: 0.9697727875445952, Drift: False
[2025-04-23 13:32:17,580] 61 root - INFO - Shortining_Service-> p-value: 0.9884283678259363, Drift: False
[2025-04-23 13:32:17,583] 61 root - INFO - having_At_Symbol-> p-value: 1.0, Drift: False
[2025-04-23 13:32:17,584] 61 root - INFO - double_slash_redirecting-> p-value: 0.9987482621359622, Drift: False
[2025-04-23 13:32:17,585] 61 root - INFO - Prefix_Suffix-> p-value: 0.9902897879882562, Drift: False
[2025-04-23 13:32:17,587] 61 root - INFO - having_Sub_Domain-> p-value: 0.44980718767838546, Drift: False
[2025-04-23 13:32:17,588] 61 root - INFO - SSLfinal_State-> p-value: 0.718690279632099, Drift: False
[2025-04-23 13:32:17,592] 61 root - INFO - Domain_registeration_length-> p-value: 1.0, Drift: False
[2025-04-23 13:32:17,592] 61 root - INFO - Favicon-> p-value: 0.9999321298038519, Drift: False
[2025-04-23 13:32:17,593] 61 root - INFO - port-> p-value: 0.9983463214239424, Drift: False
[2025-04-23 13:32:17,594] 61 root - INFO - HTTPS_token-> p-value: 0.9951111803133281, Drift: False
[2025-04-23 13:32:17,597] 61 root - INFO - Request_URL-> p-value: 1.0, Drift: False
[2025-04-23 13:32:17,598] 61 root - INFO - URL_of_Anchor-> p-value: 0.4649983549053184, Drift: False
[2025-04-23 13:32:17,602] 61 root - INFO - Links_in_tags-> p-value: 0.9999939100687764, Drift: False
[2025-04-23 13:32:17,604] 61 root - INFO - SFH-> p-value: 0.981320334009651, Drift: False
[2025-04-23 13:32:17,606] 61 root - INFO - Submitting_to_email-> p-value: 0.9999671272734229, Drift: False
[2025-04-23 13:32:17,610] 61 root - INFO - Abnormal_URL-> p-value: 1.0, Drift: False
[2025-04-23 13:32:17,612] 61 root - INFO - Redirect-> p-value: 0.9518099343765413, Drift: False
[2025-04-23 13:32:17,614] 61 root - INFO - on_mouseover-> p-value: 1.0, Drift: False
[2025-04-23 13:32:17,617] 61 root - INFO - RightClick-> p-value: 1.0, Drift: False
[2025-04-23 13:32:17,619] 61 root - INFO - popUpWidnow-> p-value: 1.0, Drift: False
[2025-04-23 13:32:17,622] 61 root - INFO - Iframe-> p-value: 0.9999996593475295, Drift: False
[2025-04-23 13:32:17,624] 61 root - INFO - age_of_domain-> p-value: 0.2867273548496636, Drift: False
[2025-04-23 13:32:17,625] 61 root - INFO - DNSRecord-> p-value: 0.9983463214239424, Drift: False
[2025-04-23 13:32:17,628] 61 root - INFO - web_traffic-> p-value: 0.9999968024420123, Drift: False
[2025-04-23 13:32:17,632] 61 root - INFO - Page_Rank-> p-value: 1.0, Drift: False
[2025-04-23 13:32:17,632] 61 root - INFO - Google_Index-> p-value: 0.9884283678259363, Drift: False
[2025-04-23 13:32:17,634] 61 root - INFO - Links_pointing_to_page-> p-value: 0.7944376881422972, Drift: False
[2025-04-23 13:32:17,634] 61 root - INFO - Statistical_report-> p-value: 0.9591630531107953, Drift: False
[2025-04-23 13:32:17,635] 61 root - INFO - Result-> p-value: 0.7839811067102954, Drift: False
[2025-04-23 13:32:17,700] 24 root - INFO - data validation completed
